Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.reworkproject.org,26-2979556,https://www.facebook.com/reworkproject/,ReWork Project,"4201 S. Congress Ave, Suite 303,Austin, Texas 78745",https://twitter.com/reworkpro,512-766-2973,allison@reworkproject.org,https://www.instagram.com/reworkpro/
www.restorefostercare.org,80-0329998,https://www.facebook.com/restorefostercare/?ref=bookmarks,Restore Foster Care,"313 E. Anderson Ln. Building 3 Suite 100,Austin, Texas 78752",https://twitter.com/FosterCareFTCN,206-372-8127,info@restorefostercare.org,https://www.instagram.com/restorefostercare/
www.saintlouisehouse.org,74-2968167,https://www.facebook.com/saintlouisehouse,Saint Louise House,"P.O. Box 150637,Austin,  78715",https://www.twitter.com/stlouisehouse,512-302-0027,dswincher@saintlouisehouse.org,
www.rstx.org,75-1618251,https://www.facebook.com/RSTAustin,"Refugee Services of Texas, Inc.","500 E. St. Johns Ave., Ste. 1.280,Austin, Texas 78752",https://twitter.com/RST_Austin,512-472-9472,kdodson@rstx.org,https://www.instagram.com/refugeeservicesoftexas/
www.simsfoundation.org,74-2766013,https://www.facebook.com/simsfoundation,SIMS Foundation,"PO Box 2152,Austin,  78768",https://twitter.com/simsfoundation,512-472-1008,heather@simsfoundation.org,
www.rls.org,56-1784846,https://www.facebook.com/RLSFoundation/,Restless Legs Syndrome Foundation,"3006 Bee Caves Rd. ,Austin, Texas 78746",https://twitter.com/RLSFoundation,512-366-9109,info@rls.org,https://www.instagram.com/rlsfoundation
shoalcreekconservancy.org,46-2705100,https://facebook.com/shoalcreekconservancy,Shoal Creek Conservancy,"PO Box 11520,Austin,  78711",https://twitter.com/shoalcc,512-474-2412,info@shoalcreekconservancy.org,https://www.instagram.com/shoalcreekconservancy/
www.shadowcats.net,75-3152265,https://www.facebook.com/ShadowCatsRescue,Shadow Cats Rescue,"PO Box 720,Round Rock,  78680",https://twitter.com/ShadowCatsTexas,512-922-9106,info@shadowcats.net,
www.servicedogs.org,76-0260567,https://www.facebook.com/Ilikeservicedogs,"Service Dogs, Inc.","4925 Bell Springs Rd.,Dripping Springs, Texas 78620",https://twitter.com/TxServiceDogs,512-858-1495,office@servicedogs.org,
pphatx.org,74-1934031,https://www.facebook.com/pphatx/,Pregnancy & Postpartum Health Alliance of Texas (PPHA),"P. O. Box 45,McNeil,  78651",,512-762-6887,info@pphatx.org,
www.shalomaustin.org/campaign,74-1469465,https://www.facebook.com/JewishAustin,Shalom Austin,"7300 Hart Lane,Austin, Texas 78731",https://twitter.com/shalomaustin,512-735-8014,amy.hyman@shalomaustin.org,https://www.instagram.com/jewishfederationaustin
sosalliance.org,74-2659159,https://www.facebook.com/sosalliance,Save Our Springs Alliance,"905 W. Oltorf, Suite A,Austin, Texas 78704",https://twitter.com/sosalliance,512-477-2320,pat@sosalliance.org,
scareforacure.org,20-8473150,https://www.facebook.com/scareforacure,SCARE FOR A CURE,"PO Box 152890,Austin,  78715",https://www.twitter.com/SCAREforaCURE,512-913-3063,fundraising@scareforacure.org,
www.scopeusa.org,20-2772242,https://www.facebook.com/supportscope,SCOPE,"108 WEST 39TH ST., 15TH FLOOR ,New York, New York 10018",https://twitter.com/supportscope,212-627-4097,blake@socialsummercamp.com,https://instagram.com/supportscope
www.savemuny.com,74-1934031,https://www.facebook.com/savemuny,Save Muny,"315 Guadalupe St #300,Austin,  78751",https://twitter.com/savemuny,512-689-2798,savemunyaustin@gmail.com,https://instagram.com/savemuny
www.seedlingfoundation.org,74-2841791,https://www.facebook.com/SeedlingFoundation,Seedling Foundation,"8001 Centre Park Drive,Austin, Texas 78754",https://twitter.com/SeedFound,512-323-6371,gcoates@seedlingfoundation.org,https://www.instagram.com/seedfound/
salvagevanguard.org/,74-2759503,https://www.facebook.com/salvagevanguard,Salvage Vanguard Theater,"1110 Barton Springs Rd,Austin, Texas 78704",https://twitter.com/salvagevanguard,512-474-7886,jenny@salvagevanguard.org,
www.theshm.org,74-2570190,https://www.facebook.com/theshm.org,Samaritan Health Ministries,"700(A) West Whitestone Blvd,Cedar Park, Texas 78613",,512-331-5828,epratt@theshm.org,
www.tifa.org,47-4627957,https://www.facebook.com/pages/Tifa-Texas-Inmate-Families-Association/770063183049118?fref=ts,Texas Inmate Families Association ( TIFA),"PO Box 300220,Austin,  78703",,512-371-0900,tifa@tifa.org,
www.samaritan-center.org,74-1832864,https://www.facebook.com/SamaritanCounselingCenterAustin,Samaritan Center,"8956 Research Blvd,Austin, Texas 78758",,512-451-7337,masa@samaritan-center.org,
www.tfn.org,74-2788317,https://www.facebook.com/texasfreedomnetwork,Texas Freedom Network Education Fund,"P.O. Box 1624,Austin,  78767",https://www.twitter.com/tfn,512-322-0545,rachel@tfn.org,https://www.instagram.com/txfreedomnetwork
www.txgunsense.org,46-2247262,https://www.facebook.com/txgunsense,Texas Gun Sense,"PO Box 92722,Austin,  78709-2722",https://twitter.com/txgunsense,512-565-4480,andrea@txgunsense.org,
www.sammyshouse.org,74-2985152,https://www.facebook.com/sammyshouseaustin,Sammy's House ,"2415 Twin Oaks Drive ,Austin, Texas 78757",https://twitter.com/SammysHouseTX,512-453-5258,sammyshousedev@gmail.com,
https://www.texashuskyrescue.org/,38-3799528,https://www.facebook.com/TexasHuskyRescue,"Texas Husky Rescue, Inc.","P.O. Box 118891,Carrollton,  75007",https://twitter.com/txhuskyrescue,877-894-8759,patty@texashuskyrescue.org,https://www.instagram.com/txhuskyrescue/
www.texasfolklife.org,74-2360058,https://www.facebook.com/texasfolklife,Texas Folklife,"1708 Houston St.,Austin, Texas 78756",https://www.twitter.com/texasfolklife,512-441-9255,info@texasfolklife.org,
www.texashumaneheroes.org,74-2069592,https://www.facebook.com/TexasHumaneHeroes,Texas Humane Heroes ,"10930 E. Crystal Falls Parkway,Leander, Texas 78641",https://twitter.com/HumaneHeroes,512-260-3602,giving@texashumaneheroes.org,https://www.instagram.com/texashumaneheroes/
www.tcfv.org,06-1826451,https://www.facebook.com/TexasCouncilonFamilyViolence,Texas Council on Family Violence,"P.O. Box 163865,Austin,  78716",https://twitter.com/TCFV_CEO/,512-794-1133,dohlemacher@tcfv.org,
www.fairdefense.org,38-3740913,https://www.facebook.com/TexasFairDefenseProject,Texas Fair Defense Project,"314 E. Highland Mall Blvd.,Austin, Texas 78752",https://twitter.com/FairDefense,512-637-5220,tforbes@fairdefense.org,
www.texascjc.org,74-2969471,https://www.facebook.com/TexasCJC,Texas Criminal Justice Coalition,"1714 Fortview Road, Suite 104,Austin, Texas 78704",https://twitter.com/TexasCJC,512-441-8123,Jschurk@texascjc.org,
www.tdasf.org,74-2897487,https://www.facebook.com/tdasf,Texas Dental Association Smiles Foundation,"1946 S. IH-35,Austin, Texas 78704",https://www.twitter.com/TDA_Smiles,512-448-2441,tracim@tda.org,https://www.instagram.com/tda_smiles
early-music.org/,20-2285874,https://www.facebook.com/TexasEarlyMusicProject,Texas Early Music Project,"2905 San Gabriel,Austin,  78705",https://twitter.com/TXEarlyMusic,512-377-6961,admin@early-music.org,
www.tcadp.org,76-0618574,https://www.facebook.com/tcadp,Texas Coalition to Abolish the Death Penalty - TCADP,"2709 S Lamar Suite 109,Austin, Texas 78704",https://twitter.com/TCADPdotORG,512-441-1808,khoule@tcadp.org,https://www.instagram.com/tcadp/
meadowscenter.txstate.edu,74-1982979,https://www.facebook.com/MeadowsCenterforWaterandtheEnvironment/,"Texas State University Development Foundation, Benefiting The Meadows Center for Water and the Environment","The Meadows Center for Water and the Environment,San Marcos, Texas 78666",https://twitter.com/MeadowsC4Water,512-245-9200,meadowscenter@txstate.edu,https://www.instagram.com/themeadowscenter/
www.texascivilrightsproject.org,74-1995879,https://www.facebook.com/TexasCivilRightsProject,"Texas Civil Rights Project (Oficina Legal del Pueblo Unido, Inc.)","1405 Montopolis Drive,Austin,  78741",https://twitter.com/txcivilrights,512-474-5073,development@texascivilrightsproject.org,
www.texasrowingforall.org,90-0500191,https://www.facebook.com/texasrowingforall,Texas Rowing For All,"1802 Rockland Dr,Austin ,  78748",,219-781-9870,tony@texasrowingcenter.com,
www.texasramps.org,33-1139484,https://www.facebook.com/TexasRamps,Texas Ramp Project,"P.O. Box 832065,Richardson,  75083-2065",,512-761-8894,info@texasramps.org,
https://www.texasriverschool.org,74-2714186,https://www.facebook.com/TexasRiverSchool,Texas River School,"2000 S. 7th Street,Austin, Texas 78704",https://twitter.com/TX_River_School,512-289-0750,joe@texasriverschool.org,https://www.instagram.com/texasriverschool
www.texasperformingarts.org,74-1587488,https://www.facebook.com/texasperformingarts,Texas Performing Arts,"PO Box 7818,Austin,  78713",https://twitter.com/TXPerfArts,512-471-2738,sgerson@texasperformingarts.org,
txp2p.org,60-0001527,,Texas Parent to Parent,"1805 Rutherford Lane,Austin,  78754",,512-458-8600,Laura@txp2p.org,
www.txcampaign.org,26-4012273,https://www.facebook.com/txcampaign/,Texas Campaign to Prevent Teen Pregnancy,"208 W. 14th Street, Ste. 102,Austin,  78701",https://twitter.com/TexasCampaign,303-505-7355,lorraine@txcampaign.org,
