Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
launchpadjobclub.org,73-1688180,https://www.facebook.com/LaunchPadJobClub,Launch Pad Job Club,"PO Box 9113,Austin,  78766-9113",https://twitter.com/ATXLaunchPad,512-739-0214,shannon.mantrom@leaptosuccessatx.org,
launchventures.org,80-0329998,,Launch Ventures,"313 E Anderson Ln,Austin, Texas 78752",,903-926-4574,elizabeth.staggers@forthecity.org,
www.lbjfoundation.org,74-1774063,https://www.facebook.com/LBJFoundation,LBJ Foundation,"2313 Red River Street,Austin, Texas 78705",https://www.twitter.com/LBJFoundation,512-721-0265,julie@lbjfoundation.org,https://www.instagram.com/LBJLibraryNow 
www.moody.utexas.edu/stuttering,74-60000203-C,https://www.facebook.com/utstuttering,Lang Stuttering Institute,"2504 Whitis Avenue,Austin ,  78712",,512-475-6174,stuttering@austin.utexas.edu,
www.learnallthetime.org,04-3851713,https://www.facebook.com/learnallthetime,Learn All the Time Network,"8509 FM 969,Ausin, Texas 78724",https://@lattnetwork,512-695-6147,allison@learnallthetime.org,
landmarks.utexas.edu,74-1587488,https://www.facebook.com/LandmarksUT,"Landmarks, the public art program of The University of Texas at Austin","2305 Trinity Street,Austin,  78712",https://twitter.com/LandmarksUT,512-475-7023,sktap@austin.utexas.edu,https://www.instagram.com/LandmarksUT/
www.latinitasmagazine.org,77-0603754,https://www.facebook.com/latinitasmag,"Latinitas, Inc.","4926 E. Cesar Chavez,Austin, Texas 78702",https://twitter.com/latinitas,512-809-4618,vicky@latinitasmagazine.org,https://www.instagram.com/latinitasmagazine/
lafollia.org,51-0592865,https://facebook.com/lafolliaaustin/ ,La Follia Austin Baroque,"P.O. Box 29773,Austin,  78755-9773",https://twitter.com/lafolliaaustin,512-879-6404,admin@lafollia.org,
www.knockoutvolleyball.org,40947302,https://www.facebook.com/kovball/,KnockOut Volleyball,"8504 Abilene Cv,Austin, Texas 78749",https://twitter.com/knockoutVB,512-636-3612,knockout@knockoutvolleyball.org,
www.kippaustin.org,01-0639602,https://www.facebook.com/kippaustinpublicschools,KIPP Austin Public Schools,"8509 FM 969, Building 513,Austin, Texas 78724",https://twitter.com/KIPPATX,512-501-3643,cmaggi@kippaustin.org,
kmfa.org,74-6076827,https://www.facebook.com/kmfaclassical,KMFA Classical 89.5,"3001 N Lamar Blvd,Austin, Texas 78705",https://twitter.com/kmfaclassical,512-476-5632,mdavid@kmfa.org,https://www.instagram.com/kmfaclassical/
www.klru.org,75-7126012,https://www.facebook.com/KLRUAustinPBS,"KLRU-TV, Austin PBS","PO Box 7158,Austin,  78713-7158",https://twitter.com/klru,512-475-9017,membership@klru.org,https://www.instagram.com/klru/
https://www.kidsinanewgroove.org,83-0380758,https://www.facebook.com/kidsinanewgroove,Kids in a New Groove,"3300 Bee Cave Rd, Ste. 650-1131,Austin,  78746",https://www.twitter.com/kidsgroove,512-596-5441,laura@kidsinanewgroove.org,https://www.instagram.com/kidsinanewgroove
www.kidsactingfoundation.org,74-2499950,https://www.facebook.com/kidsActingFoundation/,kidsActing Foundation,"2826 Real Street,Austin, Texas 78722",,512-391-1800,info@kidsactingfoundation.org,
kickstartkids.org,52-1706526,https://www.facebook.com/kickstartkidsorg,Kickstart Kids,"10222 Westheimer Road,Houston, Texas 77042",https://twitter.com/KICKSTART_KIDS,713-868-6003,jfuqua@kickstartkids.org,https://www.instagram.com/kickstartkidsorg/
www.keepaustinfed.org,46-3754567,https://www.facebook.com/KeepAustinFed/,Keep Austin Fed,"3903 S. Congress Ave,Austin,  78704",https://twitter.com/keepaustinfed,512-831-3654,supportus@keepaustinfed.org,https://www.instagram.com/keepaustinfed/
www.kdhdance.com,74-2924805,https://www.facebook.com/KathyDunnHamrickDanceCo,Kathy Dunn Hamrick Dance Company,"4703 Fieldstone Dr,Austin,  78735",,512-934-1082,kathy@kdhdance.com,
keepbastropcountybeautiful.org,27-0932202,https://keep.bastrop.county.beautiful,Keep Bastrop County Beautiful,"PO Box 166,Bastrop,  78602",,512-537-0068,info@keepbastropcountybeautiful.org,
https://missionutoo.org/,27-3419631,https://www.facebook.com/missionutoo,Mission U-Too,"PO Box 2547,Bastrop,  78602",https://twitter.com/missionutoo,888-511-7173,jonah.beyer@missionutoo.org,https://instagram.com/missionutoo/
www.mpaustin.org,74-2719054,https://www.facebook.com/mpaustin,Mission: Possible! Austin,"PO Box 142076,Austin,  78714",https://www.twitter.com/mpaustin,512-494-0953,Accounting@mpaustin.org,
www.keepaustinbeautiful.org,74-2387541,https://www.facebook.com/KeepAustinBeautiful,Keep Austin Beautiful,"55 N IH 35 ,Austin, Texas 78702",https://twitter.com/KAB_Austin,512-391-0617,info@keepaustinbeautiful.org,https://www.instagram.com/keepaustinbeautiful/
www.jacentex.org,74-1688335,https://www.facebook.com/JuniorAchievementOfCentralTexas/,Junior Achievement of Central Texas,"2720 Bee Cave Road,Austin, Texas 78746",https://twitter.com/JA_Centex,512-850-4007,info@jacentex.org,https://www.instagram.com/ja_of_central_texas/
www.minisandfriends.org,84-1722307,https://www.facebook.com/MinisAndFriends ,Minis and Friends,"4509 Walsall Loop,Austin,  78749",https://twitter.com/minisandfriends,512-293-8808,minisandfriends@live.com,
www.mindpop.org,46-2631484,https://www.facebook.com/mindpopatx/,MINDPOP,"5511 Parkcrest Drive,Austin, Texas 78731",https://twitter.com/MINDPOPaustin,512-796-6974,joy.selak@mindpop.org,
mexic-artemuseum.org/,74-2369010,https://www.facebook.com/mexicarte,Mexic-Arte Museum,"419 Congress Ave,Austin , Texas 78701",https://twitter.com/mexic_arte,512-200-7269,Stephanies@mexic-artemuseum.org,
www.melj.org,74-2994703,https://www.facebook.com/latreese.cooke.1,MELJ Justice Center,"P O Box 2381,Austin,  78768",https://twitter.com/?lang=en,512-473-2525,Latreese.Cooke@melj.org,
www.mealsonwheelscentraltexas.org/,23-7202594,https://www.facebook.com/mealsonwheelscentraltexas/,Meals on Wheels Central Texas,"3227 E. 5th St.,Austin, Texas 78702",https://twitter.com/mealsonwheels/,512-476-6325,aatchley@mealsonwheelscentraltexas.org,https://www.instagram.com/mealsonwheelscentraltexas/
www.missioncapital.org,74-2992877,https://www.facebook.com/MissionCapital/,Mission Capital,"8303 N. MoPac Expwy; Suite A201,Austin, Texas 78759",https://twitter.com/Mission_Capital,512-477-5955,tessad@missioncapital.org,
www.micah6austin.org/,20-1388151,https://www.facebook.com/micah6austin,Micah 6 of Austin,"2203 San Antonio St,Austin, Texas 78705",https://twitter.com/Micah6ofAustin,281-743-2102,info@micah6austin.org,
www.marchofdimes.org,13-1846366,https://www.facebook.com/marchofdimesatx,March of Dimes,"9430 Research Blvd ,Austin, Texas 78759",,512-568-3440,kparker@marchofdimes.org,
www.maryleefoundation.org,74-1479633,https://www.facebook.com/pages/Mary-Lee-Foundation/175676159142270?ref=hl,Mary Lee Foundation,"1339 Lamar Square Drive,Austin, Texas 78704",,512-443-5777,donations@maryleefoundation.org,
www.mealsonwheels-williamsonburnet.org,74-6075213,https://www.facebook.com/WBCOpportunities/,Meals on Wheels of Williamson Burnet County,"604 High Tech Drive,Georgetown, Texas 78626",,512-763-1400,dschilli@wbco.net,https://www.instagram.com/opportunitiesforwbc
https://joshuasstage.org/,81-1971449,https://www.facebook.com/joshuasstage/?fref=ts,Joshua's Stage,"7405 Teak Cove,Austin,  78750",https://twitter.com/joshuas_stage,512-825-2744,joshua.levy@joshuasstage.org,https://www.instagram.com/joshuasstage/?hl=en
www.texasstateofmind.org,46-3992618,https://www.facebook.com/txmind/,Meadows Mental Health Policy Institute,"2800 Swiss Avenue,Dallas, Texas 75204",https://twitter.com/txmind,972-884-4660,info@texasstateofmind.org,
istexas.org,46-2877379,https://www.facebook.com/InternationalSchoolofTexas/,International School of Texas,"4402 Hudson Bend Rd,Austin, Texas 78734",https://twitter.com/IST_pyp,512-351-3403,b.emery@istexas.org,
austin.jdrf.org,23-1907729,https://www.facebook.com/jdrf.austin,JDRF,"3420 Executive Center Drive,Austin, Texas 78731",https://twitter.com/JDRFAustin,512-343-0663,austin@jdrf.org,
www.janesdueprocess.org,75-2917844,https://www.facebook.com/janesdueprocess,Jane's Due Process,"P.O. Box 685137,Austin,  78768-5137",https://twitter.com/JanesDueProcess,512-444-7891,jdprocess@gmail.com,https://www.instragram.com/janesdueprocess
www.jeremiahprogram.org,41-1801834,https://www.facebook.com/JeremiahProgramAustin,Jeremiah Program,"PO Box 50590,Austin,  78763",https://twitter.com/JeremiahATX,512-770-9036,danderson@jeremiahprogram.org,
interagencyeast.org/,84-1636308,"https://The Interagency Support Council of Eastern Williamson County, Inc.",Interagency Support Council of Eastern Williamson County,"P.O. Box 5,Taylor,  76574",,512-352-9898,interagencyeast@yahoo.com,
www.insideoutsteelband.com,46-1739062,https://www.facebook.com/Insideoutsteelband/,Inside Out Steelband,"7602 Whispering Oaks Drive,,  78745",,512-537-6790,cjmenge@ymail.com,
www.interfaithtexas.org,74-2509149,https://www.facebook.com/interfaithtexas,Interfaith Action of Central Texas,"2921 E 17th Street,Austin, Texas 78702",https://www.twitter.com/interfaithtexas,512-386-9145,donate@interfaithtexas.org,
impactaustin.org,56-2367666,https://www.facebook.com/ImpactATX/,Impact Austin,"P.O. Box 28148,Austin,  78755",https://@Impact_ATX,512-335-5540,contact@impactaustin.org,
www.campofthehills.org,74-2614354,https://www.facebook.com/pages/Camp-of-the-Hills/348714851664,Impact Christian Youth Camp Inc. dba Camp of the Hills,"1552 CR 344,Marble Falls, Texas 78654",https://twitter.com/CampoftheHills,830-693-2580,michael@campofthehills.org,
www.imagineart.net,74-3010913,,Imagine Art,"2830 Real Street,Austin, Texas 78722",,512-448-1840,debbie@imagineart.net,
www.austinifa.org,74-2741191,https://indiafinearts,"India Fine Arts, Inc","9917 Spicewood Mesa,Austin, Texas 78759",https://indiafinearts,512-918-1351,indiafinearts@hotmail.com,https://None
www.ideapublicschools.org,74-2948339,https://www.facebook.com/ideapublicschools,IDEA Public Schools,"2800 IH-35 South,Austin, Texas 78704",https://www.twitter.com/IDEAschools,512-468-8178,Larkin.Tackett@ideapublicschools.org,
www.manosdecristo.org,74-2511974,https://www.facebook.com/ManosATX,Manos de Cristo,"4911 Harmon Avemue,Austin, Texas 78751",https://twitter.com/ManosATX,512-628-4201,jgardiner@manosdecristo.org,https://www.instagram.com/manosatx/
insidebooksproject.org/,27-5409456,https://www.facebook.com/insidebooksproject,Inside Books Project,"3121 East 12th Street,Austin, Texas 78702",https://twitter.com/InsideBooksATX,512-655-3121,insidebooksproject@gmail.com,https://www.instagram.com/insidebooksproject/
ourmal.org,81-1632112,https://www.facebook.com/MalFFunctionsRescue/,Mal-FFunctions Disqualified Military Working Dog Rescue,"8708 Capehart Cove,Austin, Texas 78733",,512-432-5005,malffunction@gmail.com,https://www.instagram.com/Malffunctions
mainspringschools.org,74-1143055,https://www.facebook.com/MainspringSchools,Mainspring Schools,"1100 W Live Oak St,Austin, Texas 78704",https://twitter.com/mspringschools,512-442-2301,info@mainspringschools.org,https://www.instagram.com/mainspringschools/
www.marathonkids.org,06-1722171,https://www.facebook.com/MarathonKids,Marathon Kids,"PO Box 41317,Austin,  78704",https://www.twitter.com/MarathonKids,512-477-1259,development@marathonkids.org,https://www.instagram.com/marathonkids/?hl=en
www.marbridge.org,74-1183095,https://www.facebook.com/AWholeNewLife,Marbridge Foundation ,"2310 Bliss Spillar Road,Manchaca , Texas 78652",https://twitter.com/Marbridge1,512-282-1144,lannear@marbridge.org,
www.lupearte.net,74-2995052,https://www.facebook.com/lupearte1,LUPE Arte,"P.O. Box 16018,Austin, Texas 78761",https://twitter.com/maryloucastle,512-407-9911,marylou.lupearte@gmail.com,
www.loveandcuddlespetrespitecare.org,47-4973006,https://www.facebook.com/catnipcasacatrefuge,Love & Cuddles Pet Respite Care offered by Catnip Casa Cat Refuge,"PO Box 81663,Austin,  78708",https://www.twitter.com/CatnipCasaCats,512-387-8029,penny@catnipcasa.org,https://www.instagram.com/loveandcuddlespetrespitecare
www.cstx.wish.org ,74-2357788,https://www.facebook.com/MakeAWishCSTX,Make-A-Wish Central & South Texas,"2224 Walsh Tarlton Lane,Austin , Texas 78746",https://twitter.com/MakeAWishCSTX,512-329-9474,jill@cstx.wish.org,https://www.instagram.com/makeawishcstx/
www.lscctx.org,74-3001674,https://www.facebook.com/LoneStarCares,Lone Star Circle of Care,"205 E. University Ave.,Georgetown, Texas 78626",https://twitter.com/LoneStarCares,512-686-0152,vbrown@lscctx.org,
www.ltlov.org,26-3658670,https://www.facebook.com/LTlov-1390187224568470/,LTlov,"2121 Lohman's Crossing Rd,lakeway,  78734",https://twitter.com/LTlovZogas,512-415-7739,president@ltlov.org,
www.thelongcenter.org,74-2867681,https://www.facebook.com/longcenteraustin,Long Center,"701 W. Riverside Dr.,Austin, Texas 78704",https://twitter.com/longcenter?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,512-457-5111,jniemiec@thelongcenter.org,
lizzyshospice.com,45-5088620,https://www.facebook.com/pages/Lizzys-Hospice-House/462661443770083,Lizzy's Hospice House,"PO Box 693,Dripping Springs,  78620",https://@houselizzys,512-699-9855,lizzyshospice@gmail.com,https://@lizzyshospice
greengatefarms.net/new-farm-institute/,45-3253501,https://www.facebook.com/greengatefarms/,New Farm Institute,"8310 Canoga Avenue ,Austin , Texas 78724",https://twitter.com/greengatefarms,512-484-2746,info@newfarminstitute.org,https://www.instagram.com/greengatefarms/
livestrong.org,74-2806618,https://facebook.com/LIVESTRONG,LIVESTRONG Foundation,"2201 E. 6th St. ,Austin, Texas 78702",https://twitter.com/LIVESTRONG,512-279-8142,donations@livestrong.org,
nchmuseum.org,74-1400026,https://facebook.com/nchmuseum,Neill-Cochran House Museum,"2310 San Gabriel St,Austin, Texas 78705-5014",,512-478-2335,info@nchmuseum.org,
www.neuropathyalliancetx.org,27-4972607,https://www.facebook.com/Neuropathy-Alliance-of-Texas-194152170595779/,Neuropathy Alliance of Texas,"PO Box 40874,Austin,  78704",,512-553-9130,info@neuropathyalliancetx.org,https://www.instagram.com/neuropathytx/
www.mstexas.org,13-5661935,https://www.facebook.com/NMSStexas,National Multiple Sclerosis Society,"9600 N. Mopac,Austin, Texas 78759",https://www.twitter.com/MSsocietyTX,512-340-2700,Tina.Ward@nmss.org,
www.nwf.org/southcentral,53-0204616,https://www.facebook.com/NWFSouthCentral,National Wildlife Federation,"505 East Huntland Drive,Austin, Texas 78752",https://twitter.com/nwfsouthcentral,512-610-7771,floryg@nwf.org,
www.newlifetexas.org/,74-2427372,,New Life Institute,"607 Rathervue Place,Austin, Texas 78705",,512-469-9447,newlifetexas@sbcglobal.net,
www.lonestarparalysis.org,74-2931329,https://www.facebook.com/LoneStarParalysisFoundation/,Lone Star Paralysis Foundation,"7900 FM 1826, Bldg II Rm 105,Austin, Texas 78737",https://www.twitter.com/LSPFoundation,512-217-9932,caitlyn.voelker@gmail.com,
www.missingkids.com/texas,52-1328557,https://www.facebook.com/missingkidstexas,"National Center for Missing & Exploited Children, Texas Regional Office","8668 Spicewood Springs Rd., Suite 200,Austin, Texas 78759",https://twitter.com/ncmectx,512-750-7366,nrodill@ncmec.org,
www.prochoicetexas.org,74-2543342,https://www.facebook.com/prochoicetexas,NARAL Pro-Choice Texas Foundation,"PO Box 684602,Austin,  78768",https://twitter.com/naraltx,512-462-1661,info@prochoicetexas.org,
www.mcssaustin.org,74-2977031,https://www.facebook.com/mcssaustin/,Muslim Community Support Services,"6016 Rickerhill Lane,Austin,  78739-1616",,512-828-7840,dmkanawati@gmail.com,
www.namiaustin.org,74-2374858,https://www.facebook.com/NAMIAustin?ref=hl,NAMI Austin,"P.O. Box 302398,Austin,  78703",https://twitter.com/NAMIAustin,512-420-9810,karen.ranus@namiaustin.org,
https://infusioncenter.org,27-3869888,https://www.facebook.com/infusioncenter/,National Infusion Center Association,"1101 W. 34th Street,Austin,  78705",https://twitter.com/infusioncenter,512-623-7705,brian.nyquist@infusioncenter.org,https://www.instagram.com/iv_advocate/
www.nataliegeorgeproductions.com,26-3676365,https://www.facebook.com/NatalieGeorgeProductions/,Natalie George Productions ,"7910 Burleson Rd #1b,Austin,  78744",https://twitter.com/NatGeoProd,512-415-5017,nataliegproductions@gmail.com,https://www.instagram.com/natalie_george_productions/?hl=en
www.mrcaustin.org,26-3636863,https://www.facebook.com/multiculturalrefugeecoalition,Multicultural Refugee Coalition ,"PO Box 41566,Austin ,  78704",https://www.twitter.com/MRCAustin,512-789-1033,info@mrcaustin.org,
mojatu.org,46-1860996,https://www.facebook.com/MojaTu2,Moja Tu,"2900 W. Anderson Ln., C-200 #219,Austin,  78757",https://twitter.com/moja_tu,512-656-8971,kathy@mojatu.org,
www.milkbank.org,74-2883760,https://www.facebook.com/donatebreastmilk,Mothers' Milk Bank at Austin,"2911 Medical Arts St. #12,Austin, Texas 78705",https://twitter.com/MilkBank,512-494-0800,info@milkbank.org,https://www.instagram.com/austinmilkbank
www.huttohasheart.org,46-3580653,https://www.facebook.com/huttohasheart/,Hutto Has Heart,"PO Box 65,Hutto,  78634",,512-632-1008,huttohasheart@gmail.com,
www.housingworksaustin.org,20-8249818,https://www.facebook.com/HousingWorksAustin,HousingWorks Austin,"P.O. Box 41833,Austin,  78704",https://twitter.com/housingworksatx,512-454-1444,info@housingworksaustin.org,
www.rabbitresource.org,74-2708384,https://www.facebook.com/rabbitresource/,House Rabbit Resource Network,"P.O. Box 2381,Pflugerville,  78691",https://@HRRNluvsbunnies,512-444-3277,hrrn@rabbitresource.org,
www.bethanyhof.org,74-2086912,,House of Friends ,"10010 Anderson Mill Road,Austin, Texas 78750",,512-258-6017,s.petersen419@gmail.com,
www.hydeparktheatre.org,74-2702988,https://www.facebook.com/pages/Hyde-Park-Theatre/24373611223,Hyde Park Theatre,"511 W.43rd Street,Austin, Texas 78751",https://www.twitter.com/hydeparktheatre,512-479-7530,hydeparktheatre@gmail.com,
www.htu.edu,74-1180151,https://www.facebook.com/HustonTillotson/,Huston-Tillotson University,"900 Chicon Street,Austin, Texas 78702",https://twitter.com/hustontillotson,512-505-3006,lyjackson@htu.edu,
www.houndrescue.com,33-1112646,https://www.facebook.com/HoundRescue/,Hound Rescue,"PO Box 28087,Austin,  78755",https://twitter.com/Hound_Rescue,401-369-9266,amy@houndrescue.com,https://www.instagram.com/hound_rescue/
www.hospiceaustin.org,74-2200596,https://www.facebook.com/hospiceaustin,Hospice Austin,"4107 Spicewood Springs Road,Austin, Texas 78759",https://twitter.com/HospiceAustin,512-342-4791,emarvin@hospiceaustin.org,https://www.instagram.com/hospiceaustin
